Date Time,Actual Conductivity (µS/cm) (1026742),Specific Conductivity (µS/cm) (1026742),Salinity (PSU) (1026742),Resistivity (??cm) (1026742),Density (g/cm³) (1026742),Total Dissolved Solids (ppt) (1026742),RDO Concentration (mg/L) (1003422),RDO Saturation (%Sat) (1003422),Oxygen Partial Pressure (Torr) (1003422),Chlorophyll-a Fluorescence (RFU) (1005348),pH (pH) (982925),pH mV (mV) (982925),ORP (mV) (982925),Temperature (°C) (1005261),External Voltage (V) (1005261),Battery Capacity (%) (1005261),Barometric Pressure (mm Hg) (1005261)
7/6/2023 13:00:00,37360.39,38371.21,24.7338,26.76631,1.015999,24.94129,9.874393,135.1721,186.8849,2.047174,8.081829,-62.63733,29.78588,23.62078,0.027,77,754.9084
7/6/2023 13:10:00,37474.73,38467.68,24.8033,26.68465,1.016043,25.00399,9.693915,132.8202,183.624,1.765396,8.06837,-61.85055,37.6513,23.64855,0.027,77,754.9084
7/6/2023 13:20:00,37538.36,38705.8,24.96893,26.63941,1.016232,25.15877,9.421813,128.6923,177.9897,1.645215,8.048068,-60.60839,39.2058,23.42085,0.027,77,754.9084
7/6/2023 13:30:00,37579.11,38679.09,24.9517,26.61053,1.016193,25.14141,9.416271,128.8108,178.125,1.682159,8.045405,-60.4701,41.33964,23.51107,0.027,77,754.9084
7/6/2023 13:40:00,37567.73,38915.11,25.11373,26.61859,1.016405,25.29482,9.188286,125.0851,173.0721,1.436747,8.029053,-59.44252,36.60226,23.18724,0.027,77,754.9084
7/6/2023 13:50:00,37577.11,38968.21,25.1505,26.61195,1.016449,25.32933,9.030477,122.8389,169.981,1.447238,8.018091,-58.78687,41.08692,23.13098,0.027,77,754.9084
7/6/2023 14:00:00,37552.89,39090.39,25.23372,26.62911,1.016564,25.40875,8.873949,120.3569,166.6017,1.345463,8.007128,-58.10499,40.27152,22.94074,0.027,77,754.9084
7/6/2023 14:10:00,37530.79,39162.3,25.28242,26.64479,1.016634,25.45549,8.734261,118.2367,163.7013,1.305474,7.989916,-57.07026,46.76842,22.81885,0.027,77,754.9084
7/6/2023 14:20:00,37492.3,39241.43,25.33552,26.67215,1.016715,25.50693,8.593796,116.0521,160.7186,1.113114,7.975266,-56.18095,57.68562,22.6663,0.018,77,754.9084
7/6/2023 14:30:00,37469.43,39274.17,25.35725,26.68842,1.016751,25.52821,8.448513,113.9564,157.8357,1.146719,7.96193,-55.38464,60.82558,22.59411,0.018,77,754.9084
7/6/2023 14:40:00,37484.77,39292.96,25.37062,26.6775,1.016762,25.54043,8.104228,109.3142,151.4068,1.028081,7.931794,-53.61557,69.30614,22.59067,0.018,77,754.9084
7/6/2023 14:50:00,37503.18,39304.04,25.3788,26.6644,1.016766,25.54762,7.792288,105.1313,145.6107,0.9304504,7.917136,-52.75726,66.25201,22.60113,0.018,77,754.9084
7/6/2023 15:00:00,37518.19,39258.65,25.34814,26.65374,1.016721,25.51812,8.207401,110.8676,153.5353,1.237379,7.954592,-54.96979,64.53062,22.67889,0.018,77,754.9084
7/6/2023 15:10:00,37632.81,39112.54,25.25135,26.57256,1.016555,25.42315,8.570503,116.4168,161.1257,1.099231,7.98224,-56.65779,64.18491,23.01924,0.018,77,754.9084
7/6/2023 15:20:00,37765.57,38885.83,25.09925,26.47915,1.01631,25.27579,9.511683,130.1815,180.0267,1.342215,8.054343,-60.99224,65.92536,23.49168,0.018,77,754.9084
7/6/2023 15:30:00,37810.09,38972.43,25.16014,26.44796,1.016371,25.33208,9.475565,129.6101,179.2534,1.192515,8.044725,-60.41527,66.0422,23.43851,0.027,77,754.9084
7/6/2023 15:40:00,37965.66,38939.05,25.14147,26.33959,1.016286,25.31039,9.442151,129.7204,179.3248,1.237649,8.043973,-60.42242,67.47985,23.6912,0.036,77,754.9084
7/6/2023 15:50:00,38102.21,38860.64,25.09101,26.24519,1.016168,25.25941,9.657661,133.3185,184.2028,1.2705,8.061098,-61.49054,72.19816,23.9782,0.036,77,754.9084
7/6/2023 16:00:00,38333.52,38781.46,25.04215,26.08683,1.016012,25.20795,9.666849,134.3925,185.5431,1.29443,8.059758,-61.49769,73.33541,24.39527,0.036,77,754.9084
7/6/2023 16:10:00,38127.9,38817.74,25.06205,26.22751,1.01612,25.23153,9.55118,132.04,182.4056,1.12904,8.047558,-60.71091,76.473,24.06957,0.036,77,754.9084
7/6/2023 16:20:00,38178.18,38821.63,25.06603,26.19297,1.016105,25.23406,9.519122,131.7452,181.9773,1.125615,8.041238,-60.35089,84.13578,24.13223,0.036,77,754.9084
7/6/2023 16:30:00,38213.56,38790.77,25.0456,26.16872,1.016064,25.214,9.521415,131.9678,182.2549,1.037486,8.038751,-60.22215,78.73559,24.22094,0.036,77,754.9084
7/6/2023 16:40:00,38239.01,38738.84,25.01032,26.1513,1.016008,25.18024,9.573404,132.9037,183.512,1.094154,8.041587,-60.4105,85.18958,24.32448,0.045,77,754.9084
7/6/2023 16:50:00,38234.18,38707.71,24.98868,26.15461,1.015982,25.16002,9.620721,133.6262,184.4975,1.009884,8.039689,-60.3056,84.17869,24.35949,0.045,77,754.9084
7/6/2023 17:00:00,38269.2,38677.59,24.96869,26.13068,1.015942,25.14043,9.662254,134.3949,185.5284,1.088854,8.045202,-60.64892,86.69878,24.44718,0.045,77,754.9084
7/6/2023 17:10:00,38291.11,38600.99,24.91619,26.11572,1.015865,25.09064,9.627196,134.1786,185.1835,1.135248,8.033688,-59.99565,90.78051,24.57971,0.045,77,754.9084
7/6/2023 17:20:00,38350.34,38519.32,24.86103,26.07539,1.015768,25.03756,9.531311,133.2444,183.8276,1.260303,8.027229,-59.65233,92.48997,24.77031,0.045,77,754.9084
7/6/2023 17:30:00,38445.22,38426.17,24.7986,26.01103,1.015647,24.97701,9.44757,132.6173,182.8723,1.211584,8.015726,-59.0229,93.60099,25.02596,0.045,77,754.9084
7/6/2023 17:40:00,38491.91,38303.6,24.71456,25.97948,1.015517,24.89734,9.32937,131.4237,181.1446,1.257676,8.006014,-58.49361,86.6487,25.2574,0.054,77,754.9084
7/6/2023 17:50:00,38538.7,38215.27,24.65421,25.94795,1.015417,24.83993,9.251229,130.699,180.0798,1.332761,7.996144,-57.94525,89.02813,25.4431,0.054,77,754.9084
7/6/2023 18:00:00,38529.95,38056.95,24.544,25.95384,1.015273,24.73702,9.084074,128.719,177.2783,1.356809,7.979861,-57.02019,92.20387,25.65071,0.063,77,754.9084
7/6/2023 18:10:00,38423.7,37817.12,24.37518,26.0256,1.01509,24.58113,8.94087,126.9827,174.8203,1.432817,7.964705,-56.15711,94.43546,25.83979,0.063,77,754.9084
7/6/2023 18:20:00,38244.11,37470.54,24.13082,26.14782,1.014835,24.35585,8.722799,124.2297,170.9462,1.368845,7.940814,-54.78382,94.90752,26.08088,0.063,77,754.9084
7/6/2023 18:30:00,38005.37,37074.86,23.85143,26.31207,1.014556,24.09866,8.406131,120.0111,165.0617,1.353462,7.906832,-52.80733,98.20724,26.31404,0.063,77,754.9084
7/6/2023 18:40:00,37594.12,36521.45,23.45983,26.5999,1.014195,23.73894,8.105074,115.9016,159.335,1.214986,7.872972,-50.83323,103.3094,26.53776,0.081,77,754.9084
7/6/2023 18:50:00,37210.12,36004.04,23.09433,26.87441,1.013856,23.40263,7.709177,110.4216,151.7321,1.107154,7.830087,-48.31791,107.7178,26.75384,0.081,77,754.9084
7/6/2023 19:00:00,36769.15,35476.25,22.72135,27.19671,1.01353,23.05956,7.314692,104.8276,143.9978,1.124148,7.775089,-45.06826,104.0318,26.90806,0.081,77,754.9084
7/6/2023 19:10:00,36243.62,34939.23,22.34145,27.59106,1.013231,22.7105,6.966976,99.71095,136.9556,1.039095,7.732251,-42.52434,106.7379,26.9546,0.09,77,754.9084
7/6/2023 19:20:00,35401.76,34071.04,21.72909,28.24718,1.012746,22.14618,6.592922,94.17901,129.3322,1.070835,7.675079,-39.13164,122.7405,27.04487,0.09,77,754.9084
7/6/2023 19:30:00,35641.75,34336.26,21.91569,28.05698,1.012902,22.31857,6.182878,88.33222,121.3172,0.9431849,7.654701,-37.91094,128.5412,26.99062,0.09,77,754.9084
7/6/2023 19:40:00,35642.46,34347.54,21.92349,28.05642,1.012913,22.3259,5.725473,81.77745,112.3188,0.9222964,7.595123,-34.36089,129.9193,26.97385,0.09,77,754.9084
7/6/2023 19:50:00,36297.49,35079.87,22.43962,27.55011,1.013346,22.80192,5.334612,76.21156,104.7093,0.8562232,7.611046,-35.29072,127.4254,26.81727,0.09,77,754.9084
7/6/2023 20:00:00,35833.82,34651.75,22.13653,27.9066,1.013129,22.52364,5.684836,81.0334,111.3417,0.8489482,7.59208,-34.15823,132.9043,26.786,0.09,77,754.9084
7/6/2023 20:10:00,35508.41,34347.13,21.92125,28.16235,1.012972,22.32563,5.531261,78.72758,108.1771,0.8639019,7.547359,-31.49509,130.3032,26.77016,0.09,77,754.9084
7/6/2023 20:20:00,35136.42,34005.05,21.67972,28.4605,1.0128,22.10328,5.350247,76.01103,104.4506,0.9996754,7.548572,-31.56424,134.6471,26.74192,0.09,77,754.9084
7/6/2023 20:30:00,34692.24,33625.91,21.41196,28.82489,1.012624,21.85684,5.125828,72.61134,99.7962,0.8704475,7.509961,-29.25873,140.9819,26.66029,0.09,77,754.9084
7/6/2023 20:40:00,34403.46,33378.73,21.23763,29.06684,1.012509,21.69618,4.839215,68.42159,94.04839,0.9187291,7.464312,-26.53837,136.5211,26.60733,0.081,77,754.9084
7/6/2023 20:50:00,33503.01,32545.58,20.65243,29.84806,1.012092,21.15463,4.348167,61.20581,84.14188,0.8483976,7.419747,-23.88239,123.811,26.54021,0.081,77,754.9084
7/6/2023 21:00:00,32299.6,31415.84,19.86243,30.96014,1.01152,20.4203,4.238919,59.3341,81.5803,0.7083763,7.383625,-21.72947,107.4889,26.47282,0.072,77,754.9084
7/6/2023 21:10:00,31583.85,30758.59,19.40435,31.66175,1.011198,19.99309,4.066719,56.71028,77.98386,0.8557107,7.364133,-20.56599,95.41537,26.40472,0.081,77,754.9084
7/6/2023 21:20:00,31504.33,30699.83,19.36324,31.74166,1.011176,19.95489,3.567095,49.70326,68.35296,0.7557693,7.3533,-19.91987,80.23763,26.37201,0.081,77,754.9084
7/6/2023 21:30:00,30447.44,29694.35,18.6657,32.84349,1.010667,19.30133,3.776062,52.36844,72.0248,0.9019565,7.341192,-19.19746,69.61608,26.32781,0.072,77,754.9084
7/6/2023 21:40:00,33296.78,33124.33,21.04472,30.03293,1.012757,21.53081,4.576824,63.16051,87.05315,2.426042,7.551264,-31.569,70.3218,25.27258,0.072,77,754.9084
7/6/2023 21:50:00,36079.27,36697.29,23.55028,27.71675,1.014968,23.85324,6.852373,93.99395,129.8356,3.110519,7.752808,-43.33496,86.28631,24.11827,0.063,77,754.9084
7/6/2023 22:00:00,36168.17,36785.24,23.61284,27.64862,1.015014,23.91041,6.571089,90.1736,124.5576,2.356483,7.707852,-40.68375,105.9558,24.12173,0.045,77,754.9084
7/6/2023 22:10:00,37000.3,37606.97,24.19839,27.0268,1.015445,24.44453,6.496129,89.49754,123.6161,1.97175,7.765729,-44.10267,109.1936,24.15541,0.036,77,754.9084
7/6/2023 22:20:00,36818.96,37411.36,24.05925,27.15992,1.015336,24.31738,6.710303,92.40014,127.6215,1.937586,7.732026,-42.11664,114.0907,24.17097,0.045,77,754.9084
7/6/2023 22:30:00,36660.99,37239.76,23.93729,27.27695,1.01524,24.20584,5.99608,82.53004,113.9859,1.690712,7.685719,-39.38675,112.9439,24.1863,0.036,77,754.9084
7/6/2023 22:40:00,36645.77,37174.6,23.8921,27.28828,1.015186,24.16349,5.960639,82.12091,113.4063,1.558982,7.680837,-39.1078,104.4538,24.2552,0.045,77,754.9084
7/6/2023 22:50:00,36493.3,36752.18,23.59782,27.40229,1.014858,23.88892,7.104279,98.36181,135.7385,1.794015,7.821187,-47.45007,105.684,24.63121,0.045,77,754.9084
7/6/2023 23:00:00,37036.23,37186.61,23.90952,27.00059,1.015047,24.1713,8.326981,115.8148,159.7757,2.023571,7.997003,-57.86896,97.27026,24.78827,0.045,77,754.9084
7/6/2023 23:10:00,37156.94,37348.59,24.02402,26.91287,1.01515,24.27659,8.297997,115.3717,159.1818,2.06151,7.99243,-57.58762,95.21986,24.73134,0.045,77,754.9084
7/6/2023 23:20:00,37181.1,37455.42,24.09829,26.89538,1.015239,24.34602,8.424394,116.9432,161.3852,1.964419,8.000392,-58.03585,92.80706,24.61656,0.045,77,754.9084
7/6/2023 23:30:00,37199.27,37531.29,24.15105,26.88225,1.015301,24.39533,8.609891,119.3867,164.7821,1.848772,7.998475,-57.9071,80.37353,24.53683,0.045,77,754.9084
7/6/2023 23:40:00,37353.22,37927.09,24.42773,26.77145,1.015603,24.65261,8.643956,119.3553,164.8403,1.673643,8.005864,-58.27904,58.203,24.20781,0.036,77,754.9084
7/6/2023 23:50:00,37310.8,37960.72,24.44985,26.80189,1.015649,24.67447,8.543608,117.7678,162.6792,1.66958,8.001036,-57.97386,48.71154,24.10361,0.036,77,754.9084
7/7/2023 0:00:00,37353.64,38164.61,24.5914,26.77115,1.015817,24.80699,8.556091,117.5851,162.4911,1.666452,8.004582,-58.14075,60.26293,23.88748,0.036,77,754.9084
7/7/2023 0:10:00,37346.77,38158.89,24.58728,26.77608,1.015814,24.80328,8.549976,117.4946,162.3666,1.709058,7.987599,-57.1394,70.17637,23.88572,0.036,77,754.9084
7/7/2023 0:20:00,37340.6,38201.45,24.61643,26.7805,1.015854,24.83094,8.502805,116.7304,161.3299,1.601514,7.995015,-57.56378,83.32038,23.82017,0.036,77,754.9084
7/7/2023 0:30:00,37349.64,38363.02,24.72787,26.77402,1.015995,24.93596,8.412436,115.1474,159.2004,1.532564,7.986938,-57.0488,78.68314,23.61699,0.036,77,754.9084
7/7/2023 0:40:00,37335.87,38418.17,24.76543,26.7839,1.016049,24.97181,8.389565,114.6715,158.5686,1.574433,7.989304,-57.17039,73.84563,23.52504,0.036,77,754.9084
7/7/2023 0:50:00,37330.18,38489.5,24.81431,26.78798,1.016114,25.01818,8.270877,112.8756,156.1136,1.51338,7.971447,-56.09989,63.75814,23.42301,0.027,77,754.9084
7/7/2023 1:00:00,37295.35,38633.68,24.9124,26.813,1.016254,25.11189,8.11029,110.2794,152.5867,1.590403,7.956516,-55.17721,60.68493,23.1863,0.027,77,754.9084
7/7/2023 1:10:00,37269.54,38764.19,25.00123,26.83157,1.016377,25.19672,7.934309,107.5464,148.8585,1.555268,7.945318,-54.48103,39.35123,22.98128,0.027,77,754.9084
7/7/2023 1:20:00,37255.95,38900.75,25.0945,26.84135,1.016501,25.28549,7.771397,105.0264,145.4194,1.566046,7.926602,-53.34616,50.5116,22.78628,0.018,77,754.9084
7/7/2023 1:30:00,37205.73,39112.53,25.23802,26.87758,1.016701,25.42315,7.45277,100.1907,138.8039,1.605424,7.887401,-50.98581,54.42167,22.44756,0.018,77,754.9084
7/7/2023 1:40:00,37139.13,39104.45,25.23032,26.92578,1.016716,25.41789,7.374978,98.9993,137.1715,1.403221,7.880884,-50.59004,65.28164,22.36868,0.018,77,754.9084
7/7/2023 1:50:00,37121.92,39490.09,25.49337,26.93826,1.017051,25.66856,6.996107,93.19315,129.2353,1.521873,7.837527,-47.96505,69.27038,21.86028,0.018,76,754.9084
7/7/2023 2:00:00,37091.09,39509.6,25.5056,26.96065,1.017078,25.68124,6.939843,92.34061,128.0666,1.498532,7.833838,-47.73855,91.35032,21.79512,0.009,76,754.9084
7/7/2023 2:10:00,37082.36,39590.2,25.5603,26.967,1.017148,25.73363,6.823046,90.63081,125.7181,1.348529,7.821432,-46.99469,100.7559,21.6835,0.018,76,754.9084
7/7/2023 2:20:00,37095.13,39606.04,25.57156,26.95771,1.017158,25.74393,6.752443,89.69435,124.4196,1.397999,7.814226,-46.57269,112.6459,21.68078,0.018,76,754.9084
7/7/2023 2:30:00,37052.4,39670.56,25.61401,26.9888,1.017226,25.78586,6.723202,89.106,123.6306,1.435621,7.80864,-46.22459,104.5444,21.54464,0.009,76,754.9084
7/7/2023 2:40:00,37023.35,39748.1,25.6658,27.00998,1.0173,25.83627,6.590994,87.1665,120.9655,1.455614,7.792928,-45.28522,118.2869,21.41096,0.009,76,754.9084
7/7/2023 2:50:00,37001.73,39777.64,25.68511,27.02577,1.017331,25.85547,6.411189,84.69781,117.5516,1.442112,7.77131,-44.01207,124.4381,21.34629,0.009,76,754.9084
7/7/2023 3:00:00,37037.13,39784.26,25.69095,26.99993,1.017326,25.85977,6.178936,81.68993,113.3701,1.146634,7.744858,-42.47189,130.2769,21.38478,0.009,76,754.9084
7/7/2023 3:10:00,37035.67,39796.5,25.69923,27.001,1.017336,25.86772,5.894063,77.9034,108.118,1.15416,7.717035,-40.84349,117.0161,21.36788,0.009,76,754.9084
7/7/2023 3:20:00,37035.38,39783.04,25.69005,27.00121,1.017325,25.85898,5.916011,78.21239,108.544,1.139111,7.719975,-41.01753,112.0117,21.38397,0.009,76,754.9084
7/7/2023 3:30:00,37043.76,39796.83,25.69976,26.9951,1.017334,25.86794,5.444337,71.97295,99.8858,0.947125,7.694654,-39.53695,106.323,21.37811,0.009,76,754.9084
7/7/2023 3:40:00,37051.12,39675.78,25.61753,26.98974,1.01723,25.78926,6.004938,79.57644,110.4102,1.214185,7.75427,-43.04409,98.82713,21.5365,0.009,76,754.9084
7/7/2023 3:50:00,37102.2,39349.92,25.39694,26.95258,1.016939,25.57745,6.449999,86.10371,119.3749,1.09478,7.788263,-45.10403,109.3247,22.00936,0.009,76,754.9084
7/7/2023 4:00:00,37151.53,39257.18,25.33522,26.91679,1.016843,25.51717,6.618767,88.6179,122.8235,1.196163,7.794337,-45.48788,109.6871,22.19176,0.018,76,754.9084
7/7/2023 4:10:00,37119.73,39370.55,25.41164,26.93985,1.01695,25.59086,6.306248,84.18798,116.7194,1.114661,7.754277,-43.11323,115.8192,22.00681,0.018,76,754.9084
7/7/2023 4:20:00,37118.27,39404.59,25.43484,26.94091,1.01698,25.61298,6.173682,82.36259,114.197,1.116064,7.744209,-42.51719,119.0546,21.96221,0.018,76,754.9084
7/7/2023 4:30:00,37123.8,39378.53,25.41722,26.9369,1.016956,25.59604,5.936939,79.25353,109.879,0.913238,7.714434,-40.77911,119.0236,22.0022,0.018,76,754.9084
7/7/2023 4:40:00,37133.91,39400.78,25.43278,26.92956,1.016971,25.61051,5.658556,75.52454,104.7115,0.9328958,7.669644,-38.15413,123.3294,21.98777,0.009,76,754.9084
7/7/2023 4:50:00,37125.36,39336.76,25.38874,26.93577,1.01692,25.5689,5.544216,74.07216,102.6862,0.9204548,7.659926,-37.59384,117.3117,22.05668,0.018,76,754.9084
7/7/2023 5:00:00,37156.96,39294.15,25.36069,26.91286,1.016873,25.5412,5.453267,72.97183,101.1448,0.8841919,7.650034,-37.02641,115.9074,22.15238,0.018,76,754.9084
7/7/2023 5:10:00,37167.7,39208.09,25.30218,26.90508,1.016796,25.48526,5.552342,74.43805,103.156,0.7301871,7.650178,-37.05025,121.2456,22.27539,0.018,76,754.9084
7/7/2023 5:20:00,37154.88,39081.28,25.21498,26.91436,1.016691,25.40283,5.562054,74.72478,103.5284,0.818722,7.654789,-37.33873,117.996,22.41926,0.018,76,754.9084
7/7/2023 5:30:00,37134.64,38976.73,25.14275,26.92904,1.016608,25.33488,5.569832,74.94163,103.8102,0.6884497,7.648302,-36.97157,110.574,22.52558,0.018,76,754.9084
7/7/2023 5:40:00,37054.05,38776.89,25.00334,26.9876,1.016463,25.20498,5.493137,74.04772,102.5461,0.6629541,7.63572,-36.25154,110.9388,22.67384,0.018,76,754.9084
7/7/2023 5:50:00,36995.46,38589.11,24.87288,27.03034,1.01632,25.08292,5.438073,73.46666,101.7128,0.6733411,7.625473,-35.6698,109.3295,22.83781,0.018,76,754.9084
7/7/2023 6:00:00,36893.92,38350.27,24.70614,27.10474,1.016146,24.92767,5.412162,73.27482,101.4167,0.5147091,7.615987,-35.13336,108.3782,23.01179,0.027,76,754.9084
7/7/2023 6:10:00,36816.3,38171.11,24.58104,27.16188,1.016016,24.81122,5.378158,72.9315,100.9186,0.5302569,7.608182,-34.6899,110.884,23.14173,0.027,76,754.9084
7/7/2023 6:20:00,36780.7,38074.63,24.51385,27.18817,1.015944,24.74851,5.347043,72.58403,100.4239,0.5316129,7.601903,-34.32989,97.79478,23.22074,0.027,76,754.9084
7/7/2023 6:30:00,36668.45,37899.79,24.39077,27.2714,1.015829,24.63486,5.320533,72.27401,99.98119,0.5447282,7.601263,-34.30128,93.29821,23.29898,0.027,76,754.9084
7/7/2023 6:40:00,36539.14,37717.47,24.26213,27.36791,1.015714,24.51636,5.266317,71.56811,98.99322,0.4748358,7.590922,-33.70047,91.89391,23.36436,0.027,76,754.9084
7/7/2023 6:50:00,36353.25,37465.59,24.08433,27.50785,1.015558,24.35263,5.143579,69.92994,96.71336,0.5027261,7.571482,-32.56559,84.85342,23.44558,0.027,76,754.9084
7/7/2023 7:00:00,36168.7,37224.23,23.91391,27.64821,1.01541,24.19575,4.98717,67.82149,93.78568,0.40966,7.547617,-31.16846,90.10339,23.5154,0.027,76,754.9084
7/7/2023 7:10:00,35998.57,37037.27,23.78127,27.77888,1.015306,24.07423,4.803751,65.2962,90.29102,0.3362826,7.513325,-29.15144,87.70968,23.53169,0.027,76,754.9084
7/7/2023 7:20:00,35459.17,36516.7,23.41066,28.20145,1.01504,23.73585,4.525963,61.33682,84.82327,0.4195375,7.476625,-26.9866,84.93687,23.48377,0.027,76,754.9084
7/7/2023 7:30:00,34891.6,35885.13,22.96435,28.66019,1.014685,23.32533,4.366521,59.09457,81.71269,0.3669811,7.440277,-24.85275,85.48522,23.55046,0.027,76,754.9084
7/7/2023 7:40:00,34551.34,35497.69,22.69129,28.94244,1.014464,23.0735,4.101834,55.47861,76.70535,0.3839055,7.404285,-22.73798,76.89739,23.60421,0.036,76,754.9084
7/7/2023 7:50:00,33908.09,34766.21,22.17682,29.49149,1.014049,22.59804,3.928941,53.08133,73.37718,0.2373168,7.36582,-20.48016,77.39568,23.70771,0.027,76,754.9084
7/7/2023 8:00:00,33915.34,34762.59,22.17453,29.48518,1.014042,22.59568,3.922231,53.00539,73.27006,0.2506367,7.370334,-20.74718,75.66953,23.72396,0.036,76,754.9084
7/7/2023 8:10:00,33902.22,34719.6,22.14495,29.4966,1.014008,22.56774,3.891449,52.62125,72.73335,0.08625669,7.352396,-19.69337,83.68517,23.76742,0.036,76,754.9084
7/7/2023 8:20:00,34643.3,35526.46,22.71327,28.86561,1.014455,23.0922,2.951143,39.98747,55.27774,0.2886112,7.369555,-20.6995,102.2127,23.69848,0.027,76,754.9084
7/7/2023 8:30:00,34610.59,35431.57,22.64772,28.89289,1.014381,23.03052,3.948895,53.57102,74.04351,0.1912698,7.387862,-21.78431,102.9017,23.78686,0.036,76,754.9084
7/7/2023 8:40:00,34628.21,35418.73,22.6394,28.87819,1.014362,23.02217,3.988483,54.1485,74.83562,0.12374,7.374617,-21.00706,97.90206,23.83146,0.036,76,754.9084
7/7/2023 8:50:00,34402.26,35111.88,22.42451,29.06786,1.01417,22.82272,4.206669,57.15244,78.97131,0.1272481,7.395636,-22.25399,99.49709,23.94187,0.027,76,754.9084
7/7/2023 9:00:00,34162.25,34746.7,22.16971,29.27208,1.013929,22.58535,4.375842,59.55178,82.2598,0.06789892,7.414247,-23.36502,102.8135,24.11937,0.036,76,754.9084
7/7/2023 9:10:00,33510.88,33988.41,21.63804,29.84106,1.013488,22.09247,4.431542,60.2816,83.24552,0.06143038,7.414215,-23.37456,106.9954,24.2644,0.045,76,754.9084
7/7/2023 9:20:00,33498.46,33862.67,21.55215,29.85212,1.013375,22.01073,4.725705,64.44814,88.9706,0.1784352,7.453555,-25.71106,116.8826,24.43689,0.045,76,754.9084
7/7/2023 9:30:00,32470.09,32651.92,20.70686,30.79758,1.012664,21.22375,5.172278,70.53695,97.32616,0.07555141,7.473126,-26.89123,106.5853,24.70843,0.045,76,754.9084
7/7/2023 9:40:00,31839.2,31904.61,20.18709,31.40783,1.012221,20.738,5.461297,74.50018,102.7583,0.1902191,7.494373,-28.16439,110.8101,24.89266,0.063,76,754.9084
7/7/2023 9:50:00,30946.8,30853.47,19.45841,32.31351,1.011599,20.05475,6.120928,83.54359,115.1726,0.1665532,7.557953,-31.95286,99.2086,25.15838,0.063,76,754.9084
7/7/2023 10:00:00,30349.89,30128.84,18.95811,32.94905,1.01116,19.58375,6.856462,93.68871,129.1013,0.2485416,7.652009,-37.54854,114.2337,25.38413,0.063,76,754.9084
7/7/2023 10:10:00,28793.9,28487.12,17.82661,34.72958,1.01026,18.51663,7.233336,98.5172,135.7064,0.3198455,7.66108,-38.10883,118.7112,25.56383,0.063,76,754.9084
7/7/2023 10:20:00,30620.76,30603.74,19.28366,32.65759,1.011505,19.89244,6.804405,92.56875,127.6467,0.5768341,7.606422,-34.80673,113.888,25.0291,0.072,76,754.9084
7/7/2023 10:30:00,34943.51,35666.32,22.81628,28.61762,1.014466,23.18311,6.061368,82.53181,114.0402,1.313045,7.645021,-36.95488,133.5981,23.93896,0.063,76,754.9084
7/7/2023 10:40:00,36124.79,37145.13,23.85853,27.68182,1.015355,24.14433,5.742023,78.12657,108.0269,1.104294,7.639663,-36.59248,148.2823,23.56183,0.036,76,754.9084
7/7/2023 10:50:00,36022.25,37007.57,23.76155,27.76062,1.01527,24.05492,5.717828,77.81542,107.5881,1.015753,7.624508,-35.70557,148.2656,23.60604,0.036,76,754.9084
7/7/2023 11:00:00,35796.18,36722.29,23.56023,27.93594,1.015098,23.86949,6.193862,84.30679,116.5477,1.279201,7.695561,-39.89935,156.0858,23.67962,0.045,76,754.9084
7/7/2023 11:10:00,35911.44,36812.16,23.62478,27.84628,1.015136,23.9279,6.258316,85.27543,117.8784,0.7492765,7.678796,-38.91706,154.393,23.71895,0.027,76,754.9084
7/7/2023 11:20:00,35648.43,36423.04,23.35153,28.05173,1.014883,23.67498,6.298263,85.94102,118.7624,1.303916,7.69776,-40.05671,162.7829,23.88654,0.036,76,754.9084
7/7/2023 11:30:00,36005,36257.71,23.24663,27.77392,1.014593,23.56751,7.98004,110.2735,152.1754,2.13852,7.908575,-52.61421,148.7567,24.63509,0.045,76,754.9084
7/7/2023 11:40:00,37746.86,39637.24,25.61519,26.49227,1.016971,25.76421,7.506172,101.2307,140.2316,0.3526576,7.810305,-46.47255,18.80193,22.50303,0.018,83,754.9084
7/7/2023 11:40:00,36158.75,36234.27,23.23391,27.65582,1.01451,23.55228,9.140891,126.8743,174.9988,2.423771,7.991223,-57.54709,87.37827,24.89088,0.045,76,754.9084
7/7/2023 11:50:00,36663.8,36611.96,23.50495,27.27486,1.014661,23.79778,9.601312,133.8991,184.6227,3.044765,8.073341,-62.44183,81.06971,25.07413,0.054,76,754.9084
7/7/2023 12:00:00,36744.75,36633.84,23.52175,27.21478,1.014649,23.81199,10.04711,140.3361,193.4663,3.432857,8.095922,-63.79604,112.2978,25.15851,0.054,76,754.9084
7/7/2023 12:10:00,36793.42,36718.99,23.58153,27.17877,1.014709,23.86734,10.16371,141.8834,195.6193,3.192782,8.107069,-64.44454,108.0468,25.10614,0.054,76,754.9084
7/7/2023 12:20:00,36907.39,36979.16,23.76352,27.09484,1.014906,24.03645,9.972411,138.8522,191.5172,2.902852,8.094081,-63.63153,97.51105,24.8984,0.054,76,754.9084
7/7/2023 12:30:00,36992.46,37051.92,23.8156,27.03253,1.01494,24.08375,9.931926,138.3719,190.8483,2.643688,8.090914,-63.44795,104.8138,24.91599,0.054,76,754.9084
7/7/2023 12:40:00,37062.86,37119.59,23.86385,26.98119,1.014975,24.12773,9.963462,138.8593,191.519,2.560907,8.095858,-63.74121,122.2684,24.92,0.054,76,754.9084
