"Date_collected","Site","State","Quadrat","Height","Survival_status","Season"
2023-06-12,"ASHC","CT",1,75.65,"Live","spring"
2023-06-12,"ASHC","CT",1,15.25,"Live","spring"
2023-06-12,"ASHC","CT",1,10.68,"Live","spring"
2023-06-12,"ASHC","CT",1,102.63,"Live","spring"
2023-06-12,"ASHC","CT",1,160,"Box","spring"
2023-06-12,"ASHC","CT",1,108.98,"Box","spring"
2023-06-12,"ASHC","CT",1,144.21,"Box","spring"
2023-06-12,"ASHC","CT",1,23.21,"Live","spring"
2023-06-12,"ASHC","CT",1,15,"Box","spring"
2023-06-12,"ASHC","CT",1,111.3,"Live","spring"
2023-06-12,"ASHC","CT",1,81.25,"Box","spring"
2023-06-12,"ASHC","CT",1,55.37,"Box","spring"
2023-06-12,"ASHC","CT",1,16.12,"Live","spring"
2023-06-12,"ASHC","CT",1,41.47,"Live","spring"
2023-06-12,"ASHC","CT",1,84.08,"Box","spring"
2023-06-12,"ASHC","CT",1,115.3,"Box","spring"
2023-06-12,"ASHC","CT",1,19.3,"Live","spring"
2023-06-12,"ASHC","CT",1,14.3,"Live","spring"
2023-06-12,"ASHC","CT",1,102.1,"Live","spring"
2023-06-12,"ASHC","CT",1,83.59,"Live","spring"
2023-06-12,"ASHC","CT",1,25.54,"Live","spring"
2023-06-12,"ASHC","CT",1,84.9,"Live","spring"
2023-06-12,"ASHC","CT",1,107.1,"Live","spring"
2023-06-12,"ASHC","CT",1,69.4,"Live","spring"
2023-06-12,"ASHC","CT",1,85.65,"Live","spring"
2023-06-12,"ASHC","CT",1,97.91,"Live","spring"
2023-06-12,"ASHC","CT",1,22.9,"Live","spring"
2023-06-12,"ASHC","CT",1,33.92,"Live","spring"
2023-06-12,"ASHC","CT",1,124.71,"Live","spring"
2023-06-12,"ASHC","CT",1,15.74,"Live","spring"
2023-06-12,"ASHC","CT",1,14.75,"Live","spring"
2023-06-12,"ASHC","CT",1,18.9,"Live","spring"
2023-06-12,"ASHC","CT",1,21.74,"Live","spring"
2023-06-12,"ASHC","CT",1,108.5,"Live","spring"
2023-06-12,"ASHC","CT",1,17.68,"Live","spring"
2023-06-12,"ASHC","CT",1,16.63,"Live","spring"
2023-06-12,"ASHC","CT",1,22.74,"Live","spring"
2023-06-12,"ASHC","CT",1,95.57,"Live","spring"
2023-06-12,"ASHC","CT",1,120.43,"Box","spring"
2023-06-12,"ASHC","CT",1,62.21,"Box","spring"
2023-06-12,"ASHC","CT",1,28.13,"Live","spring"
2023-06-12,"ASHC","CT",1,36.55,"Live","spring"
2023-06-12,"ASHC","CT",1,103.87,"Live","spring"
2023-06-12,"ASHC","CT",1,20.96,"Live","spring"
2023-06-12,"ASHC","CT",1,46.66,"Live","spring"
2023-06-12,"ASHC","CT",1,42.74,"Live","spring"
2023-06-12,"ASHC","CT",1,80.59,"Live","spring"
2023-06-12,"ASHC","CT",1,61.65,"Live","spring"
2023-06-12,"ASHC","CT",1,20.66,"Live","spring"
2023-06-12,"ASHC","CT",1,65.32,"Box","spring"
2023-06-12,"ASHC","CT",1,51.7,"Live","spring"
2023-06-12,"ASHC","CT",1,26.9,"Live","spring"
2023-06-12,"ASHC","CT",1,25.01,"Live","spring"
2023-06-12,"ASHC","CT",1,66.85,"Box","spring"
2023-06-12,"ASHC","CT",1,45.75,"Live","spring"
2023-06-12,"ASHC","CT",1,42.15,"Box","spring"
2023-06-12,"ASHC","CT",1,26.15,"Live","spring"
2023-06-12,"ASHC","CT",1,39.6,"Live","spring"
2023-06-12,"ASHC","CT",1,109.6,"Live","spring"
2023-06-12,"ASHC","CT",1,21.74,"Live","spring"
2023-06-12,"ASHC","CT",1,111.03,"Box","spring"
2023-06-12,"ASHC","CT",1,91.54,"Live","spring"
2023-06-12,"ASHC","CT",1,76.53,"Live","spring"
2023-06-12,"ASHC","CT",1,92.51,"Live","spring"
2023-06-12,"ASHC","CT",1,78.7,"Live","spring"
2023-06-12,"ASHC","CT",1,80.3,"Live","spring"
2023-06-12,"ASHC","CT",1,69.34,"Box","spring"
2023-06-12,"ASHC","CT",1,62.65,"Live","spring"
2023-06-12,"ASHC","CT",1,26.8,"Live","spring"
2023-06-12,"ASHC","CT",1,67.11,"Live","spring"
2023-06-12,"ASHC","CT",1,25.79,"Live","spring"
2023-06-12,"ASHC","CT",1,53.15,"Live","spring"
2023-06-12,"ASHC","CT",1,105.34,"Live","spring"
2023-06-12,"ASHC","CT",1,24.12,"Box","spring"
2023-06-12,"ASHC","CT",1,30.37,"Live","spring"
2023-06-12,"ASHC","CT",1,77.59,"Box","spring"
2023-06-12,"ASHC","CT",1,19.18,"Live","spring"
2023-06-12,"ASHC","CT",1,80.55,"Box","spring"
2023-06-12,"ASHC","CT",1,34.42,"Live","spring"
2023-06-12,"ASHC","CT",1,11.34,"Live","spring"
2023-06-12,"ASHC","CT",1,15.46,"Live","spring"
2023-06-12,"ASHC","CT",1,74.02,"Live","spring"
2023-06-12,"ASHC","CT",1,57.19,"Box","spring"
2023-06-12,"ASHC","CT",1,25,"Live","spring"
2023-06-12,"ASHC","CT",1,10.97,"Box","spring"
2023-06-12,"ASHC","CT",1,62.2,"Live","spring"
2023-06-12,"ASHC","CT",1,35.99,"Box","spring"
2023-06-12,"ASHC","CT",1,16.02,"Live","spring"
2023-06-12,"ASHC","CT",1,76.62,"Live","spring"
2023-06-12,"ASHC","CT",1,11.77,"Live","spring"
2023-06-12,"ASHC","CT",1,102.76,"Live","spring"
2023-06-12,"ASHC","CT",1,31.99,"Live","spring"
2023-06-12,"ASHC","CT",1,21.01,"Live","spring"
2023-06-12,"ASHC","CT",1,68.32,"Box","spring"
2023-06-12,"ASHC","CT",1,26.91,"Live","spring"
2023-06-12,"ASHC","CT",1,17.03,"Live","spring"
2023-06-12,"ASHC","CT",1,63.22,"Box","spring"
2023-06-12,"ASHC","CT",1,65.97,"Live","spring"
2023-06-12,"ASHC","CT",1,54.3,"Box","spring"
2023-06-12,"ASHC","CT",1,26.34,"Box","spring"
2023-06-12,"ASHC","CT",1,105.76,"Live","spring"
2023-06-12,"ASHC","CT",1,30.7,"Live","spring"
2023-06-12,"ASHC","CT",1,19.7,"Live","spring"
2023-06-12,"ASHC","CT",1,22.87,"Live","spring"
2023-06-12,"ASHC","CT",1,37.05,"Live","spring"
2023-06-12,"ASHC","CT",1,34.14,"Live","spring"
2023-06-12,"ASHC","CT",1,14.89,"Live","spring"
2023-06-12,"ASHC","CT",1,56.06,"Live","spring"
2023-06-12,"ASHC","CT",2,55.93,"Box","spring"
2023-06-12,"ASHC","CT",2,28.65,"Live","spring"
2023-06-12,"ASHC","CT",2,64.28,"Box","spring"
2023-06-12,"ASHC","CT",2,68.33,"Live","spring"
2023-06-12,"ASHC","CT",2,77.48,"Live","spring"
2023-06-12,"ASHC","CT",2,22.03,"Live","spring"
2023-06-12,"ASHC","CT",2,14.65,"Live","spring"
2023-06-12,"ASHC","CT",2,41.13,"Live","spring"
2023-06-12,"ASHC","CT",2,76.55,"Box","spring"
2023-06-12,"ASHC","CT",2,31.14,"Live","spring"
2023-06-12,"ASHC","CT",2,12.9,"Box","spring"
2023-06-12,"ASHC","CT",2,33.4,"Live","spring"
2023-06-12,"ASHC","CT",2,17.55,"Live","spring"
2023-06-12,"ASHC","CT",2,44.13,"Live","spring"
2023-06-12,"ASHC","CT",2,27.27,"Live","spring"
2023-06-12,"ASHC","CT",2,49.92,"Live","spring"
2023-06-12,"ASHC","CT",2,70.05,"Box","spring"
2023-06-12,"ASHC","CT",2,26.88,"Live","spring"
2023-06-12,"ASHC","CT",2,61.85,"Box","spring"
2023-06-12,"ASHC","CT",2,38.91,"Box","spring"
2023-06-12,"ASHC","CT",2,79.5,"Live","spring"
2023-06-12,"ASHC","CT",2,67.48,"Live","spring"
2023-06-12,"ASHC","CT",2,28.1,"Live","spring"
2023-06-12,"ASHC","CT",2,26.13,"Live","spring"
2023-06-12,"ASHC","CT",2,21,"Live","spring"
2023-06-12,"ASHC","CT",2,116.21,"Live","spring"
2023-06-12,"ASHC","CT",2,15.74,"Live","spring"
2023-06-12,"ASHC","CT",2,23.87,"Live","spring"
2023-06-12,"ASHC","CT",2,74.46,"Live","spring"
2023-06-12,"ASHC","CT",2,39.85,"Live","spring"
2023-06-12,"ASHC","CT",2,63.7,"Live","spring"
2023-06-12,"ASHC","CT",2,57.1,"Box","spring"
2023-06-12,"ASHC","CT",2,41.87,"Box","spring"
2023-06-12,"ASHC","CT",2,26.7,"Live","spring"
2023-06-12,"ASHC","CT",2,67.55,"Live","spring"
2023-06-12,"ASHC","CT",2,121.75,"Live","spring"
2023-06-12,"ASHC","CT",2,94.09,"Live","spring"
2023-06-12,"ASHC","CT",2,47.35,"Live","spring"
2023-06-12,"ASHC","CT",2,54.83,"Box","spring"
2023-06-12,"ASHC","CT",2,85.5,"Live","spring"
2023-06-12,"ASHC","CT",2,98.76,"Live","spring"
2023-06-12,"ASHC","CT",2,99.87,"Live","spring"
2023-06-12,"ASHC","CT",2,58.7,"Box","spring"
2023-06-12,"ASHC","CT",2,29.68,"Live","spring"
2023-06-12,"ASHC","CT",2,80.65,"Live","spring"
2023-06-12,"ASHC","CT",2,83.72,"Live","spring"
2023-06-12,"ASHC","CT",2,82.74,"Box","spring"
2023-06-12,"ASHC","CT",2,69.54,"Live","spring"
2023-06-12,"ASHC","CT",2,88.95,"Live","spring"
2023-06-12,"ASHC","CT",2,51.86,"Box","spring"
2023-06-12,"ASHC","CT",2,36.86,"Live","spring"
2023-06-12,"ASHC","CT",2,16.9,"Live","spring"
2023-06-12,"ASHC","CT",2,63.66,"Box","spring"
2023-06-12,"ASHC","CT",2,29.38,"Live","spring"
2023-06-12,"ASHC","CT",2,64.75,"Live","spring"
2023-06-12,"ASHC","CT",2,51.7,"Live","spring"
2023-06-12,"ASHC","CT",2,21.51,"Live","spring"
2023-06-12,"ASHC","CT",2,15.39,"Live","spring"
2023-06-12,"ASHC","CT",2,9.26,"Live","spring"
2023-06-12,"ASHC","CT",2,87.24,"Live","spring"
2023-06-12,"ASHC","CT",2,77.05,"Live","spring"
2023-06-12,"ASHC","CT",2,34.88,"Live","spring"
2023-06-12,"ASHC","CT",2,66.3,"Box","spring"
2023-06-12,"ASHC","CT",2,52.27,"Live","spring"
2023-06-12,"ASHC","CT",3,86.75,"Live","spring"
2023-06-12,"ASHC","CT",3,19.79,"Live","spring"
2023-06-12,"ASHC","CT",3,91.4,"Live","spring"
2023-06-12,"ASHC","CT",3,65.05,"Box","spring"
2023-06-12,"ASHC","CT",3,90.48,"Live","spring"
2023-06-12,"ASHC","CT",3,116.89,"Live","spring"
2023-06-12,"ASHC","CT",3,97.3,"Live","spring"
2023-06-12,"ASHC","CT",3,34.18,"Live","spring"
2023-06-12,"ASHC","CT",3,20.86,"Live","spring"
2023-06-12,"ASHC","CT",3,18.99,"Live","spring"
2023-06-12,"ASHC","CT",3,16.84,"Live","spring"
2023-06-12,"ASHC","CT",3,19.9,"Live","spring"
2023-06-12,"ASHC","CT",3,25.93,"Live","spring"
2023-06-12,"ASHC","CT",3,70.14,"Live","spring"
2023-06-12,"ASHC","CT",3,67,"Live","spring"
2023-06-12,"ASHC","CT",3,69.06,"Live","spring"
2023-06-12,"ASHC","CT",3,61.95,"Live","spring"
2023-06-12,"ASHC","CT",3,109.81,"Box","spring"
2023-06-12,"ASHC","CT",3,48.73,"Live","spring"
2023-06-12,"ASHC","CT",3,47.92,"Box","spring"
2023-06-12,"ASHC","CT",3,19.72,"Live","spring"
2023-06-12,"ASHC","CT",3,61.94,"Live","spring"
2023-06-12,"ASHC","CT",3,79.55,"Live","spring"
2023-06-12,"ASHC","CT",3,76.45,"Box","spring"
2023-06-12,"ASHC","CT",3,61.27,"Live","spring"
2023-06-12,"ASHC","CT",3,100.21,"Live","spring"
2023-06-12,"ASHC","CT",3,42.76,"Box","spring"
2023-06-12,"ASHC","CT",3,70.5,"Box","spring"
2023-06-12,"ASHC","CT",3,36.23,"Live","spring"
2023-06-12,"ASHC","CT",3,18.92,"Live","spring"
2023-06-12,"ASHC","CT",3,75.96,"Live","spring"
2023-06-12,"ASHC","CT",3,103.8,"Box","spring"
2023-06-12,"ASHC","CT",3,46.73,"Live","spring"
2023-06-12,"ASHC","CT",3,67.19,"Live","spring"
2023-06-12,"ASHC","CT",3,55.18,"Box","spring"
2023-06-12,"ASHC","CT",3,98.91,"Live","spring"
2023-06-12,"ASHC","CT",3,69.7,"Live","spring"
2023-06-12,"ASHC","CT",3,111.75,"Live","spring"
2023-06-12,"ASHC","CT",3,78.03,"Box","spring"
2023-06-12,"ASHC","CT",3,83.15,"Live","spring"
2023-06-12,"ASHC","CT",3,78.1,"Live","spring"
2023-06-12,"ASHC","CT",3,22.8,"Live","spring"
2023-06-12,"ASHC","CT",3,25.91,"Live","spring"
2023-06-12,"ASHC","CT",3,63.79,"Box","spring"
2023-06-12,"ASHC","CT",3,28.77,"Live","spring"
2023-06-12,"ASHC","CT",3,87.27,"Live","spring"
2023-06-12,"ASHC","CT",3,83.15,"Live","spring"
2023-06-12,"ASHC","CT",3,70.19,"Live","spring"
2023-06-12,"ASHC","CT",3,64.07,"Live","spring"
2023-06-12,"ASHC","CT",3,81.42,"Box","spring"
2023-06-12,"ASHC","CT",3,87.71,"Live","spring"
2023-06-12,"ASHC","CT",3,91.08,"Live","spring"
2023-06-12,"ASHC","CT",3,22.4,"Live","spring"
2023-06-12,"ASHC","CT",3,99.95,"Box","spring"
2023-06-12,"ASHC","CT",3,21.2,"Live","spring"
2023-06-12,"ASHC","CT",3,27.41,"Live","spring"
2023-06-12,"ASHC","CT",3,24.32,"Live","spring"
2023-06-12,"ASHC","CT",3,55.31,"Live","spring"
2023-06-12,"ASHC","CT",3,71.82,"Live","spring"
2023-06-12,"ASHC","CT",3,74.77,"Live","spring"
2023-06-12,"ASHC","CT",3,70.93,"Live","spring"
2023-06-12,"ASHC","CT",4,94.19,"Live","spring"
2023-06-12,"ASHC","CT",4,74.83,"Live","spring"
2023-06-12,"ASHC","CT",4,72.86,"Live","spring"
2023-06-12,"ASHC","CT",4,58.81,"Live","spring"
2023-06-12,"ASHC","CT",4,57.91,"Box","spring"
2023-06-12,"ASHC","CT",4,86.55,"Live","spring"
2023-06-12,"ASHC","CT",4,19.9,"Box","spring"
2023-06-12,"ASHC","CT",4,72.58,"Live","spring"
2023-06-12,"ASHC","CT",4,59.4,"Live","spring"
2023-06-12,"ASHC","CT",4,18.95,"Box","spring"
2023-06-12,"ASHC","CT",4,76.15,"Box","spring"
2023-06-12,"ASHC","CT",4,68.16,"Live","spring"
2023-06-12,"ASHC","CT",4,65.32,"Live","spring"
2023-06-12,"ASHC","CT",4,59.15,"Box","spring"
2023-06-12,"ASHC","CT",4,84.96,"Live","spring"
2023-06-12,"ASHC","CT",4,44.18,"Box","spring"
2023-06-12,"ASHC","CT",6,82.03,"Box","spring"
2023-06-12,"ASHC","CT",6,59.88,"Box","spring"
2023-06-12,"ASHC","CT",6,52.91,"Live","spring"
2023-06-12,"ASHC","CT",6,86.67,"Live","spring"
2023-06-12,"ASHC","CT",6,81.75,"Live","spring"
2023-06-12,"ASHC","CT",6,40.73,"Box","spring"
2023-06-12,"ASHC","CT",6,44.85,"Box","spring"
2023-06-12,"ASHC","CT",6,11.74,"Live","spring"
2023-06-12,"ASHC","CT",6,48.55,"Box","spring"
2023-06-12,"ASHC","CT",7,95,"Live","spring"
2023-06-12,"ASHC","CT",7,90,"Box","spring"
2023-06-12,"ASHC","CT",7,31,"Live","spring"
2023-06-12,"ASHC","CT",7,24,"Gaping","spring"
2023-06-12,"ASHC","CT",7,8,"Live","spring"
2023-06-12,"ASHC","CT",7,117,"Live","spring"
2023-06-12,"ASHC","CT",7,32,"Live","spring"
2023-06-12,"ASHC","CT",7,18,"Live","spring"
2023-06-12,"ASHC","CT",7,89,"Live","spring"
2023-06-12,"ASHC","CT",7,74,"Live","spring"
2023-06-12,"ASHC","CT",7,9,"Box","spring"
2023-06-12,"ASHC","CT",7,104,"Box","spring"
2023-06-12,"ASHC","CT",7,53,"Box","spring"
2023-06-12,"ASHC","CT",7,65,"Gaping","spring"
2023-06-12,"ASHC","CT",7,67,"Live","spring"
2023-06-12,"ASHC","CT",7,93,"Box","spring"
2023-06-12,"ASHC","CT",7,22,"Live","spring"
2023-06-12,"ASHC","CT",7,137,"Live","spring"
2023-06-12,"ASHC","CT",7,25,"Live","spring"
2023-06-12,"ASHC","CT",7,98,"Box","spring"
2023-06-12,"ASHC","CT",7,148,"Box","spring"
2023-06-12,"ASHC","CT",7,17,"Live","spring"
2023-06-12,"ASHC","CT",7,12,"Live","spring"
2023-06-12,"ASHC","CT",7,28,"Live","spring"
2023-06-12,"ASHC","CT",7,108,"Box","spring"
2023-06-12,"ASHC","CT",7,44,"Live","spring"
2023-06-12,"ASHC","CT",7,62,"Live","spring"
2023-06-12,"ASHC","CT",7,92,"Box","spring"
2023-06-12,"ASHC","CT",7,36,"Live","spring"
2023-06-12,"ASHC","CT",7,21,"Live","spring"
2023-06-12,"ASHC","CT",7,108,"Box","spring"
2023-06-12,"ASHC","CT",7,124,"Box","spring"
2023-06-12,"ASHC","CT",7,12,"Live","spring"
2023-06-12,"ASHC","CT",7,78,"Live","spring"
2023-06-12,"ASHC","CT",7,133,"Live","spring"
2023-06-12,"ASHC","CT",7,22,"Live","spring"
2023-06-12,"ASHC","CT",7,110,"Live","spring"
2023-06-12,"ASHC","CT",7,76,"Live","spring"
2023-06-12,"ASHC","CT",7,26,"Live","spring"
2023-06-12,"ASHC","CT",7,110,"Live","spring"
2023-06-12,"ASHC","CT",7,120,"Box","spring"
2023-06-12,"ASHC","CT",7,76,"Box","spring"
2023-06-12,"ASHC","CT",7,24,"Live","spring"
2023-06-12,"ASHC","CT",7,26,"Box","spring"
2023-06-12,"ASHC","CT",7,20,"Live","spring"
2023-06-12,"ASHC","CT",7,78,"Box","spring"
2023-06-12,"ASHC","CT",7,78,"Live","spring"
2023-06-12,"ASHC","CT",7,32,"Live","spring"
2023-06-12,"ASHC","CT",7,81,"Box","spring"
2023-06-12,"ASHC","CT",7,63,"Live","spring"
2023-06-12,"ASHC","CT",7,34,"Live","spring"
2023-06-12,"ASHC","CT",7,99,"Live","spring"
2023-06-12,"ASHC","CT",7,50,"Live","spring"
2023-06-12,"ASHC","CT",7,65,"Box","spring"
2023-06-12,"ASHC","CT",7,32,"Live","spring"
2023-06-12,"ASHC","CT",7,116,"Live","spring"
2023-06-12,"ASHC","CT",7,95,"Live","spring"
2023-06-12,"ASHC","CT",7,78,"Box","spring"
2023-06-12,"ASHC","CT",7,24,"Box","spring"
2023-06-12,"ASHC","CT",7,14,"Live","spring"
2023-06-12,"ASHC","CT",7,12,"Live","spring"
2023-06-12,"ASHC","CT",7,11,"Box","spring"
2023-06-12,"ASHC","CT",7,98,"Box","spring"
2023-06-12,"ASHC","CT",7,112,"Live","spring"
2023-06-12,"ASHC","CT",7,34,"Live","spring"
2023-06-12,"ASHC","CT",7,31,"Live","spring"
2023-06-12,"ASHC","CT",7,72,"Box","spring"
2023-06-12,"ASHC","CT",7,58,"Box","spring"
2023-06-12,"ASHC","CT",7,111,"Live","spring"
2023-06-12,"ASHC","CT",7,93,"Box","spring"
2023-06-12,"ASHC","CT",7,119,"Box","spring"
2023-06-12,"ASHC","CT",7,20,"Live","spring"
2023-06-12,"ASHC","CT",7,139,"Box","spring"
2023-06-12,"ASHC","CT",7,143,"Box","spring"
2023-06-12,"ASHC","CT",7,97,"Box","spring"
2023-06-12,"ASHC","CT",7,108,"Live","spring"
2023-06-12,"ASHC","CT",7,76,"Live","spring"
2023-06-12,"ASHC","CT",7,96,"Box","spring"
2023-06-12,"ASHC","CT",7,80,"Live","spring"
2023-06-12,"ASHC","CT",7,23,"Live","spring"
2023-06-12,"ASHC","CT",7,19,"Live","spring"
2023-06-12,"ASHC","CT",7,82,"Live","spring"
2023-06-12,"ASHC","CT",7,86,"Live","spring"
2023-06-12,"ASHC","CT",7,167,"Live","spring"
2023-06-12,"ASHC","CT",7,78,"Live","spring"
2023-06-12,"ASHC","CT",7,18,"Live","spring"
2023-06-12,"ASHC","CT",7,24,"Live","spring"
2023-06-12,"ASHC","CT",7,15,"Live","spring"
2023-06-12,"ASHC","CT",7,16,"Live","spring"
2023-06-12,"ASHC","CT",7,19,"Live","spring"
2023-06-12,"ASHC","CT",7,18,"Live","spring"
2023-06-12,"ASHC","CT",7,11,"Live","spring"
2023-06-12,"ASHC","CT",7,18,"Live","spring"
2023-06-12,"ASHC","CT",7,20,"Live","spring"
2023-06-12,"ASHC","CT",7,72,"Box","spring"
2023-06-12,"ASHC","CT",7,145,"Box","spring"
2023-06-12,"ASHC","CT",7,129,"Box","spring"
2023-06-12,"ASHC","CT",7,38,"Live","spring"
2023-06-12,"ASHC","CT",7,24,"Live","spring"
2023-06-12,"ASHC","CT",7,98,"Live","spring"
2023-06-12,"ASHC","CT",8,107,"Live","spring"
2023-06-12,"ASHC","CT",8,55,"Box","spring"
2023-06-12,"ASHC","CT",8,84,"Box","spring"
2023-06-12,"ASHC","CT",8,81,"Box","spring"
2023-06-12,"ASHC","CT",8,89,"Live","spring"
2023-06-12,"ASHC","CT",8,58,"Box","spring"
2023-06-12,"ASHC","CT",8,21,"Live","spring"
2023-06-12,"ASHC","CT",8,32,"Box","spring"
2023-06-12,"ASHC","CT",8,71,"Box","spring"
2023-06-12,"ASHC","CT",8,18,"Live","spring"
2023-06-12,"ASHC","CT",8,72,"Live","spring"
2023-06-12,"ASHC","CT",8,101,"Box","spring"
2023-06-12,"ASHC","CT",8,94,"Box","spring"
2023-06-12,"ASHC","CT",8,25,"Live","spring"
2023-06-12,"ASHC","CT",8,104,"Box","spring"
2023-06-12,"ASHC","CT",8,63,"Live","spring"
2023-06-12,"ASHC","CT",8,18,"Live","spring"
2023-06-12,"ASHC","CT",8,125,"Live","spring"
2023-06-12,"ASHC","CT",8,70,"Live","spring"
2023-06-12,"ASHC","CT",8,16,"Live","spring"
2023-06-12,"ASHC","CT",8,32,"Live","spring"
2023-06-12,"ASHC","CT",8,92,"Live","spring"
2023-06-12,"ASHC","CT",8,16,"Live","spring"
2023-06-12,"ASHC","CT",8,10,"Live","spring"
2023-06-12,"ASHC","CT",8,11,"Live","spring"
2023-06-12,"ASHC","CT",8,94,"Live","spring"
2023-06-12,"ASHC","CT",8,114,"Live","spring"
2023-06-12,"ASHC","CT",8,80,"Box","spring"
2023-06-12,"ASHC","CT",8,56,"Live","spring"
2023-06-12,"ASHC","CT",8,42,"Live","spring"
2023-06-12,"ASHC","CT",8,117,"Box","spring"
2023-06-12,"ASHC","CT",8,15,"Live","spring"
2023-06-12,"ASHC","CT",8,29,"Live","spring"
2023-06-12,"ASHC","CT",8,55,"Box","spring"
2023-06-12,"ASHC","CT",8,110,"Box","spring"
2023-06-12,"ASHC","CT",8,100,"Box","spring"
2023-06-12,"ASHC","CT",8,74,"Box","spring"
2023-06-12,"ASHC","CT",8,55,"Live","spring"
2023-06-12,"ASHC","CT",8,58,"Live","spring"
2023-06-12,"ASHC","CT",8,28,"Live","spring"
2023-06-12,"ASHC","CT",8,65,"Live","spring"
2023-06-12,"ASHC","CT",8,21,"Box","spring"
2023-06-12,"ASHC","CT",8,37,"Live","spring"
2023-06-12,"ASHC","CT",8,81,"Box","spring"
2023-06-12,"ASHC","CT",8,104,"Box","spring"
2023-06-12,"ASHC","CT",8,48,"Live","spring"
2023-06-12,"ASHC","CT",8,72,"Live","spring"
2023-06-12,"ASHC","CT",8,81,"Live","spring"
2023-06-12,"ASHC","CT",8,25,"Live","spring"
2023-06-12,"ASHC","CT",8,14,"Live","spring"
2023-06-12,"ASHC","CT",8,97,"Live","spring"
2023-06-12,"ASHC","CT",8,150.9,"Box","spring"
2023-06-12,"ASHC","CT",8,88.5,"Live","spring"
2023-06-12,"ASHC","CT",8,67.7,"Box","spring"
2023-06-12,"ASHC","CT",8,94.5,"Box","spring"
2023-06-12,"ASHC","CT",8,108.2,"Box","spring"
2023-06-12,"ASHC","CT",8,18.7,"Live","spring"
2023-06-12,"ASHC","CT",8,15.6,"Live","spring"
2023-06-12,"ASHC","CT",8,65.6,"Live","spring"
2023-06-12,"ASHC","CT",8,36.4,"Live","spring"
2023-06-12,"ASHC","CT",8,149.8,"Box","spring"
2023-06-12,"ASHC","CT",8,123.8,"Live","spring"
2023-06-12,"ASHC","CT",8,25,"Box","spring"
2023-06-12,"ASHC","CT",8,93.7,"Box","spring"
2023-06-12,"ASHC","CT",8,78.1,"Box","spring"
2023-06-12,"ASHC","CT",8,85.3,"Box","spring"
2023-06-12,"ASHC","CT",8,118.6,"Box","spring"
2023-06-12,"ASHC","CT",8,11.5,"Live","spring"
2023-06-12,"ASHC","CT",8,30.2,"Live","spring"
2023-06-12,"ASHC","CT",8,40.6,"Live","spring"
2023-06-12,"ASHC","CT",8,108.3,"Box","spring"
2023-06-12,"ASHC","CT",8,100.9,"Box","spring"
2023-06-12,"ASHC","CT",8,101,"Live","spring"
2023-06-12,"ASHC","CT",8,30.2,"Live","spring"
2023-06-12,"ASHC","CT",8,90.5,"Box","spring"
2023-06-12,"ASHC","CT",8,124,"Box","spring"
2023-06-12,"ASHC","CT",8,127,"Box","spring"
2023-06-12,"ASHC","CT",8,73.9,"Box","spring"
2023-06-12,"ASHC","CT",8,44.7,"Live","spring"
2023-06-12,"ASHC","CT",8,20.8,"Live","spring"
2023-06-12,"ASHC","CT",8,95.2,"Box","spring"
2023-06-12,"ASHC","CT",8,26,"Live","spring"
2023-06-12,"ASHC","CT",8,95,"Box","spring"
2023-06-12,"ASHC","CT",8,14,"Live","spring"
2023-06-12,"ASHC","CT",8,14.6,"Live","spring"
2023-06-12,"ASHC","CT",8,88.5,"Live","spring"
2023-06-12,"ASHC","CT",8,94.7,"Live","spring"
2023-06-12,"ASHC","CT",8,35.4,"Live","spring"
2023-06-12,"ASHC","CT",8,95.7,"Box","spring"
2023-06-12,"ASHC","CT",8,35.4,"Live","spring"
2023-06-12,"ASHC","CT",8,98.8,"Live","spring"
2023-06-12,"ASHC","CT",8,20.9,"Box","spring"
2023-06-12,"ASHC","CT",8,38.5,"Box","spring"
2023-06-12,"ASHC","CT",8,34.4,"Live","spring"
2023-06-12,"ASHC","CT",8,45.8,"Box","spring"
2023-06-12,"ASHC","CT",8,112.5,"Box","spring"
2023-06-12,"ASHC","CT",8,53.1,"Box","spring"
2023-06-12,"ASHC","CT",8,122.8,"Box","spring"
2023-06-12,"ASHC","CT",8,57.3,"Live","spring"
2023-06-12,"ASHC","CT",8,50,"Live","spring"
2023-06-12,"ASHC","CT",9,89,"Live","spring"
2023-06-12,"ASHC","CT",9,130,"Live","spring"
2023-06-12,"ASHC","CT",9,26,"Live","spring"
2023-06-12,"ASHC","CT",9,71,"Box","spring"
2023-06-12,"ASHC","CT",9,65,"Live","spring"
2023-06-12,"ASHC","CT",9,86,"Box","spring"
2023-06-12,"ASHC","CT",9,84,"Live","spring"
2023-06-12,"ASHC","CT",9,98,"Box","spring"
2023-06-12,"ASHC","CT",9,59,"Box","spring"
2023-06-12,"ASHC","CT",9,74,"Live","spring"
2023-06-12,"ASHC","CT",9,75,"Live","spring"
2023-06-12,"ASHC","CT",9,90,"Box","spring"
2023-06-12,"ASHC","CT",9,76,"Live","spring"
2023-06-12,"ASHC","CT",9,99,"Box","spring"
2023-06-12,"ASHC","CT",9,86,"Live","spring"
2023-06-12,"ASHC","CT",9,99,"Box","spring"
2023-06-12,"ASHC","CT",9,118,"Box","spring"
2023-06-12,"ASHC","CT",9,128,"Live","spring"
2023-06-12,"ASHC","CT",9,80,"Box","spring"
