Site_Name,TripDate,Year,Month,Day,QUADRAT_NUM,QuadSpec_NUM,SpecimenType,Height_mm,Length_mm,Width_mm,Specimen_Notes
Fence Creek,2023-06-14,2023,6,14,8,7,Live,22.15,,,
Fence Creek,2023-06-14,2023,6,14,8,8,Live,80.96,,,
Fence Creek,2023-06-14,2023,6,14,8,9,Live,74.39,,,
Fence Creek,2023-06-14,2023,6,14,8,10,Box,52.01,,,
Fence Creek,2023-06-14,2023,6,14,8,11,Live,58.23,,,
Fence Creek,2023-06-14,2023,6,14,8,12,Live,10.37,,,
Fence Creek,2023-06-14,2023,6,14,8,13,Box,54.9,,,
Fence Creek,2023-06-14,2023,6,14,8,14,Live,131.82,,,
Fence Creek,2023-06-14,2023,6,14,8,15,Live,59.93,,,
Fence Creek,2023-06-14,2023,6,14,8,16,Live,48.49,,,
Fence Creek,2023-06-14,2023,6,14,8,17,Box,24.59,,,
Fence Creek,2023-06-14,2023,6,14,8,18,Live,82.34,,,
Fence Creek,2023-06-14,2023,6,14,8,19,Live,115.2,,,
Fence Creek,2023-06-14,2023,6,14,8,20,Live,114.24,,,
Fence Creek,2023-06-14,2023,6,14,8,21,Live,38.8,,,
Fence Creek,2023-06-14,2023,6,14,8,22,Box,135.15,,,
Fence Creek,2023-06-14,2023,6,14,8,23,Live,166.75,,,
Fence Creek,2023-06-14,2023,6,14,8,24,Box,94.57,,,
Fence Creek,2023-06-14,2023,6,14,8,25,Box,52.6,,,
Fence Creek,2023-06-14,2023,6,14,8,26,Box,34.61,,,
Fence Creek,2023-06-14,2023,6,14,9,1,Live,45.75,,,
Fence Creek,2023-06-14,2023,6,14,9,2,Live,50.99,,,
Fence Creek,2023-06-14,2023,6,14,9,3,Live,99.23,,,
Fence Creek,2023-06-14,2023,6,14,9,4,Box,15.87,,,
Fence Creek,2023-06-14,2023,6,14,9,5,Live,95.87,,,
Fence Creek,2023-06-14,2023,6,14,9,6,Box,73.34,,,
Fence Creek,2023-06-14,2023,6,14,9,7,Live,58.81,,,
Fence Creek,2023-06-14,2023,6,14,9,8,Box,109.93,,,
Fence Creek,2023-06-14,2023,6,14,9,9,Live,86.63,,,
Fence Creek,2023-06-14,2023,6,14,9,10,Live,80.49,,,
Fence Creek,2023-06-14,2023,6,14,9,11,Live,62.2,,,
Fence Creek,2023-06-14,2023,6,14,9,12,Box,34.54,,,
Fence Creek,2023-06-14,2023,6,14,9,13,Live,46.62,,,
Fence Creek,2023-06-14,2023,6,14,9,14,Box,89.72,,,
Fence Creek,2023-06-14,2023,6,14,9,15,Live,92.66,,,
Fence Creek,2023-06-14,2023,6,14,9,16,Box,136.28,,,
Fence Creek,2023-06-14,2023,6,14,9,17,Live,45.33,,,
Fence Creek,2023-06-14,2023,6,14,9,18,Box,39.99,,,
Fence Creek,2023-06-14,2023,6,14,9,19,Box,112.34,,,
Fence Creek,2023-06-14,2023,6,14,9,20,Live,61.82,,,
Fence Creek,2023-06-14,2023,6,14,9,21,Live,77.84,,,
Fence Creek,2023-06-14,2023,6,14,9,22,Live,106.1,,,
Fence Creek,2023-06-14,2023,6,14,9,23,Live,64.9,,,
Fence Creek,2023-06-14,2023,6,14,9,24,Live,91.22,,,
Fence Creek,2023-06-14,2023,6,14,9,25,Live,96.57,,,
Fence Creek,2023-06-14,2023,6,14,10,1,Box,85,,,
Fence Creek,2023-06-14,2023,6,14,10,2,Live,19,,,
Fence Creek,2023-06-14,2023,6,14,10,3,Box,74,,,
Fence Creek,2023-06-14,2023,6,14,10,4,Live,50.4,,,
Fence Creek,2023-06-14,2023,6,14,10,5,Box,56.7,,,
Fence Creek,2023-06-14,2023,6,14,10,6,Live,84.1,,,
Fence Creek,2023-06-14,2023,6,14,10,7,Live,44.2,,,
Fence Creek,2023-06-14,2023,6,14,10,8,Box,98.3,,,
Fence Creek,2023-06-14,2023,6,14,10,9,Live,85.6,,,
Fence Creek,2023-06-14,2023,6,14,10,10,Live,9,,,
Fence Creek,2023-06-14,2023,6,14,10,11,Live,15.4,,,
Fence Creek,2023-06-14,2023,6,14,10,12,Box,83.6,,,
Fence Creek,2023-06-14,2023,6,14,10,13,Live,10,,,
Fence Creek,2023-06-14,2023,6,14,10,14,Live,20.9,,,
Fence Creek,2023-06-14,2023,6,14,10,15,Live,52.1,,,
Fence Creek,2023-06-14,2023,6,14,10,16,Live,97.3,,,
Fence Creek,2023-06-14,2023,6,14,10,17,Live,73.4,,,
Fence Creek,2023-06-14,2023,6,14,10,18,Live,92.5,,,
Fence Creek,2023-06-14,2023,6,14,10,19,Live,125.2,,,
Fence Creek,2023-06-14,2023,6,14,10,20,Live,26.7,,,
Fence Creek,2023-06-14,2023,6,14,10,21,Live,79.3,,,
Fence Creek,2023-06-14,2023,6,14,10,22,Live,13.9,,,
Fence Creek,2023-06-14,2023,6,14,10,23,Live,20,,,
Fence Creek,2023-06-14,2023,6,14,10,24,Live,83.3,,,
Fence Creek,2023-06-14,2023,6,14,10,25,Live,14.9,,,
Fence Creek,2023-06-14,2023,6,14,10,26,Live,35.7,,,
Fence Creek,2023-06-14,2023,6,14,10,27,Live,93,,,
Fence Creek,2023-06-14,2023,6,14,10,28,Live,129.9,,,
Fence Creek,2023-06-14,2023,6,14,10,29,Live,28.4,,,
Fence Creek,2023-06-14,2023,6,14,10,30,Live,27.7,,,
Fence Creek,2023-06-14,2023,6,14,10,31,Gaping,37.8,,,
Fence Creek,2023-06-14,2023,6,14,10,32,Live,142.5,,,
Fence Creek,2023-06-14,2023,6,14,10,33,Live,50,,,
Fence Creek,2023-06-14,2023,6,14,10,34,Live,114.3,,,
Fence Creek,2023-06-14,2023,6,14,10,35,Gaping,47.9,,,
Fence Creek,2023-06-14,2023,6,14,10,36,Box,30.4,,,
Fence Creek,2023-06-14,2023,6,14,10,37,Live,35.1,,,
Fence Creek,2023-06-14,2023,6,14,10,38,Live,33.8,,,
Fence Creek,2023-06-14,2023,6,14,10,39,Live,98.8,,,
Fence Creek,2023-06-14,2023,6,14,10,40,Box,68.3,,,
Fence Creek,2023-06-14,2023,6,14,10,41,Box,68.5,,,
Fence Creek,2023-06-14,2023,6,14,10,42,Live,72.2,,,
Fence Creek,2023-06-14,2023,6,14,10,43,Live,138.5,,,
Fence Creek,2023-06-14,2023,6,14,10,44,Live,97.8,,,
Fence Creek,2023-06-14,2023,6,14,10,45,Live,19.2,,,
Fence Creek,2023-06-14,2023,6,14,10,46,Live,66.1,,,
Fence Creek,2023-06-14,2023,6,14,10,47,Live,30,,,
Fence Creek,2023-06-14,2023,6,14,10,48,Live,125.4,,,
Fence Creek,2023-06-14,2023,6,14,10,49,Live,51.2,,,
Fence Creek,2023-06-14,2023,6,14,10,50,Live,26.5,,,
Fence Creek,2023-06-14,2023,6,14,10,51,Live,16.5,,,
Fence Creek,2023-06-14,2023,6,14,10,52,Live,135.2,,,
Fence Creek,2023-06-14,2023,6,14,10,53,Live,14.9,,,
Fence Creek,2023-06-14,2023,6,14,10,54,Live,24.6,,,
Fence Creek,2023-06-14,2023,6,14,10,55,Live,29.8,,,
Fence Creek,2023-06-14,2023,6,14,10,56,Live,20.5,,,
Fence Creek,2023-06-14,2023,6,14,10,57,Live,18.4,,,
Fence Creek,2023-06-14,2023,6,14,10,58,Live,47.7,,,
Fence Creek,2023-06-14,2023,6,14,10,59,Box,70.2,,,
Fence Creek,2023-06-14,2023,6,14,10,60,Box,17.3,,,
Fence Creek,2023-06-14,2023,6,14,10,61,Live,36,,,
Fence Creek,2023-06-14,2023,6,14,10,62,Box,78.8,,,
Fence Creek,2023-06-14,2023,6,14,10,63,Box,35.6,,,
Fence Creek,2023-06-14,2023,6,14,10,64,Live,37.4,,,
Fence Creek,2023-06-14,2023,6,14,10,65,Box,36.9,,,
Fence Creek,2023-06-14,2023,6,14,10,66,Live,37.1,,,
Fence Creek,2023-06-14,2023,6,14,10,67,Live,33.3,,,
Fence Creek,2023-06-14,2023,6,14,10,68,Live,18.5,,,
Fence Creek,2023-06-14,2023,6,14,10,69,Live,143,,,
Fence Creek,2023-06-14,2023,6,14,10,70,Live,36.8,,,
Fence Creek,2023-06-14,2023,6,14,10,71,Box,57.4,,,
Fence Creek,2023-06-14,2023,6,14,10,72,Live,79.5,,,
Fence Creek,2023-06-14,2023,6,14,10,73,Live,88.2,,,
Fence Creek,2023-06-14,2023,6,14,10,74,Live,126.9,,,
Fence Creek,2023-06-14,2023,6,14,10,75,Live,66.7,,,
Fence Creek,2023-06-14,2023,6,14,10,76,Live,23.5,,,
Fence Creek,2023-06-14,2023,6,14,10,77,Box,24.2,,,
Fence Creek,2023-06-14,2023,6,14,10,78,Live,17.3,,,
Fence Creek,2023-06-14,2023,6,14,10,79,Live,21.5,,,
Fence Creek,2023-06-14,2023,6,14,10,80,Live,91.6,,,
Fence Creek,2023-06-14,2023,6,14,10,81,Live,97,,,
Fence Creek,2023-06-14,2023,6,14,10,82,Live,79,,,
Fence Creek,2023-06-14,2023,6,14,10,83,Live,69.7,,,
Fence Creek,2023-06-14,2023,6,14,10,84,Box,107.7,,,
Fence Creek,2023-06-14,2023,6,14,10,85,Live,65.5,,,
Fence Creek,2023-06-14,2023,6,14,10,86,Live,18.2,,,
Fence Creek,2023-06-14,2023,6,14,10,87,Live,85.8,,,
Fence Creek,2023-06-14,2023,6,14,10,88,Live,19,,,
Fence Creek,2023-06-14,2023,6,14,10,89,Box,21.3,,,
Fence Creek,2023-06-14,2023,6,14,10,90,Live,20.6,,,
Fence Creek,2023-06-14,2023,6,14,10,91,Live,16.5,,,
Fence Creek,2023-06-14,2023,6,14,10,92,Live,62.6,,,
Fence Creek,2023-06-14,2023,6,14,10,93,Live,22.5,,,
Fence Creek,2023-06-14,2023,6,14,10,94,Live,58.3,,,
Fence Creek,2023-06-14,2023,6,14,10,95,Live,55.2,,,
Fence Creek,2023-06-14,2023,6,14,10,96,Live,61.2,,,
Fence Creek,2023-06-14,2023,6,14,10,97,Live,23.8,,,
Fence Creek,2023-06-14,2023,6,14,10,98,Live,44.1,,,
Fence Creek,2023-06-14,2023,6,14,10,99,Box,24.2,,,
Fence Creek,2023-06-14,2023,6,14,10,100,Live,54.1,,,
Fence Creek,2023-06-14,2023,6,14,11,1,Live,160.3,,,
Fence Creek,2023-06-14,2023,6,14,11,2,Live,15,,,
Fence Creek,2023-06-14,2023,6,14,11,3,Live,31.1,,,
Fence Creek,2023-06-14,2023,6,14,11,4,Box,55.5,,,
Fence Creek,2023-06-14,2023,6,14,11,5,Live,11,,,
Fence Creek,2023-06-14,2023,6,14,11,6,Live,25.4,,,
Fence Creek,2023-06-14,2023,6,14,11,7,Live,11.5,,,
Fence Creek,2023-06-14,2023,6,14,11,8,Live,84.2,,,
Fence Creek,2023-06-14,2023,6,14,11,9,Live,21,,,
Fence Creek,2023-06-14,2023,6,14,11,10,Live,20.8,,,
Fence Creek,2023-06-14,2023,6,14,11,11,Box,23.5,,,
Fence Creek,2023-06-14,2023,6,14,11,12,Box,140,,,
Fence Creek,2023-06-14,2023,6,14,11,13,Live,115,,,
Fence Creek,2023-06-14,2023,6,14,11,14,Live,149.8,,,
Fence Creek,2023-06-14,2023,6,14,11,15,Live,59.6,,,
Fence Creek,2023-06-14,2023,6,14,11,16,Live,78.2,,,
Fence Creek,2023-06-14,2023,6,14,11,17,Box,79.7,,,
Fence Creek,2023-06-14,2023,6,14,11,18,Live,61.2,,,
Fence Creek,2023-06-14,2023,6,14,11,19,Live,97.7,,,
Fence Creek,2023-06-14,2023,6,14,11,20,Live,13.2,,,
Fence Creek,2023-06-14,2023,6,14,11,21,Box,74.8,,,
Fence Creek,2023-06-14,2023,6,14,11,22,Live,55,,,
Fence Creek,2023-06-14,2023,6,14,11,23,Box,22,,,
Fence Creek,2023-06-14,2023,6,14,11,24,Live,41,,,
Fence Creek,2023-06-14,2023,6,14,11,25,Live,64,,,
Fence Creek,2023-06-14,2023,6,14,11,26,Box,143.9,,,
Fence Creek,2023-06-14,2023,6,14,11,27,Live,108.5,,,
Fence Creek,2023-06-14,2023,6,14,11,28,Live,47.5,,,
Fence Creek,2023-06-14,2023,6,14,11,29,Live,39,,,
Fence Creek,2023-06-14,2023,6,14,11,30,Live,75.2,,,
Fence Creek,2023-06-14,2023,6,14,11,31,Live,32.5,,,Approximate
Fence Creek,2023-06-14,2023,6,14,11,32,Live,88,,,
Fence Creek,2023-06-14,2023,6,14,11,33,Live,109.5,,,
Fence Creek,2023-06-14,2023,6,14,11,34,Live,48.5,,,
Fence Creek,2023-06-14,2023,6,14,11,35,Live,97.6,,,
Fence Creek,2023-06-14,2023,6,14,11,36,Live,26.1,,,
Fence Creek,2023-06-14,2023,6,14,11,37,Live,111.2,,,
Fence Creek,2023-06-14,2023,6,14,11,38,Box,31,,,
Fence Creek,2023-06-14,2023,6,14,11,39,Box,44.8,,,
Fence Creek,2023-06-14,2023,6,14,11,40,Live,100.3,,,
Fence Creek,2023-06-14,2023,6,14,11,41,Live,40.8,,,
Fence Creek,2023-06-14,2023,6,14,11,42,Live,63.3,,,
Fence Creek,2023-06-14,2023,6,14,11,43,Live,44.4,,,
Fence Creek,2023-06-14,2023,6,14,11,44,Live,26.3,,,
Fence Creek,2023-06-14,2023,6,14,11,45,Box,30.8,,,
Fence Creek,2023-06-14,2023,6,14,11,46,Live,20.2,,,
Fence Creek,2023-06-14,2023,6,14,11,47,Live,129.8,,,
Fence Creek,2023-06-14,2023,6,14,11,48,Box,104.9,,,
Fence Creek,2023-06-14,2023,6,14,11,49,Live,32,,,
Fence Creek,2023-06-14,2023,6,14,11,50,Live,12.5,,,
Fence Creek,2023-06-14,2023,6,14,11,51,Live,103.8,,,
Fence Creek,2023-06-14,2023,6,14,11,52,Live,25.6,,,"Hole in shell, but still alive."
Fence Creek,2023-06-14,2023,6,14,11,53,Live,24.2,,,
Fence Creek,2023-06-14,2023,6,14,11,54,Live,98,,,
Fence Creek,2023-06-14,2023,6,14,11,55,Live,36.1,,,
Fence Creek,2023-06-14,2023,6,14,11,56,Live,28.8,,,
Fence Creek,2023-06-14,2023,6,14,11,57,Live,33.6,,,
Fence Creek,2023-06-14,2023,6,14,11,58,Live,66.3,,,
Fence Creek,2023-06-14,2023,6,14,11,59,Live,29.4,,,
Fence Creek,2023-06-14,2023,6,14,11,60,Live,26.6,,,
Fence Creek,2023-06-14,2023,6,14,11,61,Box,88,,,
Fence Creek,2023-06-14,2023,6,14,11,62,Box,63.5,,,
Fence Creek,2023-06-14,2023,6,14,11,63,Live,32.5,,,
Fence Creek,2023-06-14,2023,6,14,11,64,Live,52.4,,,
Fence Creek,2023-06-14,2023,6,14,11,65,Live,57,,,
Fence Creek,2023-06-14,2023,6,14,11,66,Live,34.8,,,
Fence Creek,2023-06-14,2023,6,14,11,67,Live,75.6,,,
Fence Creek,2023-06-14,2023,6,14,11,68,Box,107,,,
Fence Creek,2023-06-14,2023,6,14,11,69,Box,107,,,
Fence Creek,2023-06-14,2023,6,14,11,70,Box,92.4,,,
Fence Creek,2023-06-14,2023,6,14,11,71,Live,46.6,,,
Fence Creek,2023-06-14,2023,6,14,11,72,Live,47,,,
Fence Creek,2023-06-14,2023,6,14,11,73,Live,100,,,
Fence Creek,2023-06-14,2023,6,14,11,74,Live,88.3,,,
Fence Creek,2023-06-14,2023,6,14,11,75,Live,48.2,,,
Fence Creek,2023-06-14,2023,6,14,11,76,Live,71,,,
Fence Creek,2023-06-14,2023,6,14,11,77,Box,96.7,,,
Fence Creek,2023-06-14,2023,6,14,11,78,Live,55.5,,,
Fence Creek,2023-06-14,2023,6,14,11,79,Box,98.1,,,
Fence Creek,2023-06-14,2023,6,14,11,80,Box,82.7,,,
Fence Creek,2023-06-14,2023,6,14,11,81,Live,29.5,,,
Fence Creek,2023-06-14,2023,6,14,11,82,Live,25.8,,,
Fence Creek,2023-06-14,2023,6,14,11,83,Live,17.8,,,
Fence Creek,2023-06-14,2023,6,14,11,84,Live,20.3,,,
Fence Creek,2023-06-14,2023,6,14,11,85,Live,25.6,,,
Fence Creek,2023-06-14,2023,6,14,11,86,Box,31.9,,,
Fence Creek,2023-06-14,2023,6,14,11,87,Live,95.7,,,
Fence Creek,2023-06-14,2023,6,14,11,88,Live,45,,,
Fence Creek,2023-06-14,2023,6,14,11,89,Live,21.5,,,
Fence Creek,2023-06-14,2023,6,14,11,90,Live,20,,,
Fence Creek,2023-06-14,2023,6,14,11,91,Live,22.5,,,
Fence Creek,2023-06-14,2023,6,14,11,92,Box,49.5,,,
Fence Creek,2023-06-14,2023,6,14,11,93,Live,148.7,,,
Fence Creek,2023-06-14,2023,6,14,11,94,Live,58.8,,,
Fence Creek,2023-06-14,2023,6,14,11,95,Live,19.5,,,
Fence Creek,2023-06-14,2023,6,14,11,96,Box,16.5,,,
Fence Creek,2023-06-14,2023,6,14,11,97,Live,14.1,,,
Fence Creek,2023-06-14,2023,6,14,11,98,Live,12.6,,,
Fence Creek,2023-06-14,2023,6,14,11,99,Live,18.7,,,Verified on field sheet that both #68 and #69 have same shell height (107 mm). SAA
Fence Creek,2023-06-14,2023,6,14,11,100,Box,54.8,,,
Fence Creek,2023-06-14,2023,6,14,12,1,Live,113.2,,,
Fence Creek,2023-06-14,2023,6,14,12,2,Live,110.8,,,
Fence Creek,2023-06-14,2023,6,14,12,3,Live,11.5,,,
Fence Creek,2023-06-14,2023,6,14,12,4,Box,135,,,
Fence Creek,2023-06-14,2023,6,14,12,5,Live,64.8,,,
Fence Creek,2023-06-14,2023,6,14,12,6,Live,59.8,,,
Fence Creek,2023-06-14,2023,6,14,12,7,Box,54.9,,,
Fence Creek,2023-06-14,2023,6,14,12,8,Live,42.5,,,
Fence Creek,2023-06-14,2023,6,14,12,9,Live,111.3,,,
Fence Creek,2023-06-14,2023,6,14,12,10,Live,65.8,,,
Fence Creek,2023-06-14,2023,6,14,12,11,Box,18.5,,,
Fence Creek,2023-06-14,2023,6,14,12,12,Live,154.3,,,
Fence Creek,2023-06-14,2023,6,14,12,13,Live,62.1,,,
Fence Creek,2023-06-14,2023,6,14,12,14,Live,66.2,,,
Fence Creek,2023-06-14,2023,6,14,12,15,Live,61.2,,,
Fence Creek,2023-06-14,2023,6,14,12,16,Live,135.4,,,
Fence Creek,2023-06-14,2023,6,14,12,17,Live,78,,,
Fence Creek,2023-06-14,2023,6,14,12,18,Live,16.9,,,
Fence Creek,2023-06-14,2023,6,14,12,19,Gaping,10.8,,,
Fence Creek,2023-06-14,2023,6,14,12,20,Live,15.9,,,
Fence Creek,2023-06-14,2023,6,14,12,21,Live,22.1,,,
Fence Creek,2023-06-14,2023,6,14,12,22,Live,52,,,
Fence Creek,2023-06-14,2023,6,14,12,23,Live,30.1,,,
Fence Creek,2023-06-14,2023,6,14,12,24,Live,46.5,,,
Fence Creek,2023-06-14,2023,6,14,12,25,Live,121.9,,,
Fence Creek,2023-06-14,2023,6,14,12,26,Live,123.2,,,
Fence Creek,2023-06-14,2023,6,14,12,27,Live,92.7,,,
Fence Creek,2023-06-14,2023,6,14,12,28,Box,76.7,,,
Fence Creek,2023-06-14,2023,6,14,12,29,Live,158.5,,,
Fence Creek,2023-06-14,2023,6,14,12,30,Box,67.5,,,
Fence Creek,2023-06-14,2023,6,14,12,31,Live,72.8,,,
Fence Creek,2023-06-14,2023,6,14,12,32,Live,92.7,,,
Fence Creek,2023-06-14,2023,6,14,12,33,Live,35.2,,,
Fence Creek,2023-06-14,2023,6,14,12,34,Live,63.4,,,
Fence Creek,2023-06-14,2023,6,14,12,35,Live,107.1,,,
Fence Creek,2023-06-14,2023,6,14,12,36,Live,22,,,
Fence Creek,2023-06-14,2023,6,14,12,37,Box,137.4,,,
Fence Creek,2023-06-14,2023,6,14,12,38,Live,43.5,,,
Fence Creek,2023-06-14,2023,6,14,12,39,Live,62,,,
Fence Creek,2023-06-14,2023,6,14,12,40,Live,22.7,,,
Fence Creek,2023-06-14,2023,6,14,12,41,Box,35.5,,,
Fence Creek,2023-06-14,2023,6,14,12,42,Live,94.7,,,
Fence Creek,2023-06-14,2023,6,14,12,43,Live,11.3,,,
Fence Creek,2023-06-14,2023,6,14,12,44,Live,56.6,,,
Fence Creek,2023-06-14,2023,6,14,12,45,Live,51.5,,,
Fence Creek,2023-06-14,2023,6,14,12,46,Live,26.6,,,
Fence Creek,2023-06-14,2023,6,14,12,47,Live,24.8,,,
Fence Creek,2023-06-14,2023,6,14,12,48,Live,97.7,,,
Fence Creek,2023-06-14,2023,6,14,12,49,Live,89.5,,,
Fence Creek,2023-06-14,2023,6,14,12,50,Live,11.5,,,
Fence Creek,2023-06-14,2023,6,14,12,51,Live,21.3,,,
Fence Creek,2023-06-14,2023,6,14,12,52,Live,108.7,,,Approximate
Fence Creek,2023-06-14,2023,6,14,12,53,Live,100.4,,,
Fence Creek,2023-06-14,2023,6,14,12,54,Live,21,,,
Fence Creek,2023-06-14,2023,6,14,12,55,Box,105.8,,,
Fence Creek,2023-06-14,2023,6,14,12,56,Live,53,,,
Fence Creek,2023-06-14,2023,6,14,12,57,Live,19.1,,,
Fence Creek,2023-06-14,2023,6,14,12,58,Live,75.1,,,
Fence Creek,2023-06-14,2023,6,14,12,59,Box,232.1,,,
Fence Creek,2023-06-14,2023,6,14,12,60,Live,131.7,,,
Fence Creek,2023-06-14,2023,6,14,12,61,Live,57.7,,,
Fence Creek,2023-06-14,2023,6,14,12,62,Live,101.5,,,
Fence Creek,2023-06-14,2023,6,14,12,63,Live,136.8,,,
Fence Creek,2023-06-14,2023,6,14,12,64,Live,41.6,,,
Fence Creek,2023-06-14,2023,6,14,12,65,Live,97.8,,,
Fence Creek,2023-06-14,2023,6,14,12,66,Box,80.4,,,
Fence Creek,2023-06-14,2023,6,14,12,67,Box,84.9,,,
Fence Creek,2023-06-14,2023,6,14,12,68,Live,143,,,
Fence Creek,2023-06-14,2023,6,14,12,69,Live,105.7,,,
Fence Creek,2023-06-14,2023,6,14,12,70,Live,59,,,
Fence Creek,2023-06-14,2023,6,14,12,71,Box,33.9,,,
Fence Creek,2023-06-14,2023,6,14,12,72,Live,90.4,,,
Fence Creek,2023-06-14,2023,6,14,12,73,Live,26,,,
Fence Creek,2023-06-14,2023,6,14,12,74,Live,19.6,,,
Fence Creek,2023-06-14,2023,6,14,12,75,Live,71.4,,,
Fence Creek,2023-06-14,2023,6,14,12,76,Live,86.5,,,
Fence Creek,2023-06-14,2023,6,14,12,77,Live,34.8,,,
Fence Creek,2023-06-14,2023,6,14,12,78,Live,30.6,,,
Fence Creek,2023-06-14,2023,6,14,12,79,Live,19.6,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,Huge (232 mm verified by Meghana - she took a pic)!
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
