Field ID,Date_collected,Site,State,Quadrat,Count,Length_live,Length_box,Length_gaper,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
1023FENC,10-5-23,FENC,CT,,,,,,,,,,,
